dir	file	pearson	spearman
STS/STS12-en-test	MSRpar	0.3646868157198593	0.398629915106572
STS/STS12-en-test	MSRvid	0.8430645902597075	0.8248694101126318
STS/STS12-en-test	SMTeuroparl	0.5057573014142074	0.5843706711606091
STS/STS12-en-test	surprise.OnWN	0.6642547595588343	0.6052662827301697
STS/STS12-en-test	surprise.SMTnews	0.4731614272828882	0.40741199190773814
STS/STS12-en-test	Avg.	0.5701849788470994	0.5641096542035442

dir	file	pearson	spearman
STS/STS13-en-test	FNWN	0.47102665187095216	0.48215939905369637
STS/STS13-en-test	headlines	0.6891126754668079	0.6753976128821716
STS/STS13-en-test	OnWN	0.8006852104511964	0.7886151356546507
STS/STS13-en-test	Avg.	0.6536081792629855	0.6487240491968396

dir	file	pearson	spearman
STS/STS14-en-test	deft-forum	0.3680882421498355	0.36985104493105414
STS/STS14-en-test	deft-news	0.6900891147195146	0.6380132879225113
STS/STS14-en-test	headlines	0.6442526553066358	0.601832592160432
STS/STS14-en-test	images	0.8292551399848778	0.7841683287699679
STS/STS14-en-test	OnWN	0.8233303234049079	0.8198508172683808
STS/STS14-en-test	tweet-news	0.68316447675269	0.6203613621071046
STS/STS14-en-test	Avg.	0.673029992053077	0.6390129055265751

dir	file	pearson	spearman
STS/STS15-en-test	answers-forums	0.658537160537676	0.6633948857529084
STS/STS15-en-test	answers-students	0.7369682603027413	0.7371482843023817
STS/STS15-en-test	belief	0.6887722137095741	0.7061003525492555
STS/STS15-en-test	headlines	0.7089442897633145	0.6960659448370156
STS/STS15-en-test	images	0.8112457666645843	0.8136129446068936
STS/STS15-en-test	Avg.	0.720893538195578	0.723264482409691

dir	file	pearson	spearman
STS/STS16-en-test	answer-answer	0.4928254165415825	0.4942276854241321
STS/STS16-en-test	headlines	0.7006729803094509	0.7028695232633483
STS/STS16-en-test	plagiarism	0.7882898837506342	0.7933964730486284
STS/STS16-en-test	postediting	0.8240923113991306	0.8354652855982312
STS/STS16-en-test	question-question	0.6692160792503754	0.681347326089196
STS/STS16-en-test	Avg.	0.6950193342502347	0.7014612586847072

dir	file	pearson	spearman
STS/STSBenchmark	sts-train	0.7043163761607658	0.6516707881118624
STS/STSBenchmark	sts-dev	0.7535093895700337	0.7532203060620899
STS/STSBenchmark	sts-test	0.6756193583772876	0.6361141669197022
STS/STSBenchmark	Avg.	0.7111483747026957	0.6803350870312181

dir	file	pearson	spearman
SICK	SICK_train	0.7250262953545394	0.6032783709815225
SICK	SICK_trial	0.7040579398819902	0.5934347673060376
SICK	SICK_test_annotated	0.7193392023308698	0.6007005009474146
SICK	Avg.	0.7161411458557998	0.5991378797449914

